,TreePredict,Subject,Subject_L,ImagePath,DateTime,Hour,TimeBin,TimeBin_L,Model,Model_L,FocalLengthIn35mmFilm,ExposureProgram,ExposureBiasValue,Flash,Dof,Av,Tv,Sv,Bv,BrightnessBin,BrightnessBin_L
2049,Misc,SomeBaby,4,C:\Users\shera\Pictures\2018\180119-Florida-Trip-Zak\180120-Florida-Trip_205805.JPG,2018-01-20 20:58:05,20.0,Night,4,DSC-RX100M4,1,24.0,2.0,0.0,0.0,0.20017295602667798,1.696,3.0,8.322,-3.626,Indoor,3
2050,Misc,SomeBaby,4,C:\Users\shera\Pictures\2018\180119-Florida-Trip-Zak\180120-Florida-Trip_205813.JPG,2018-01-20 20:58:13,20.0,Night,4,DSC-RX100M4,1,24.0,2.0,0.0,0.0,0.20017295602667798,1.696,3.0,8.322,-3.626,Indoor,3
2051,Misc,SomeBaby,4,C:\Users\shera\Pictures\2018\180119-Florida-Trip-Zak\180120-Florida-Trip_210138.JPG,2018-01-20 21:01:38,21.0,Night,4,DSC-RX100M4,1,24.0,2.0,0.0,0.0,0.20017295602667798,1.696,2.322,9.0,-4.982,Indoor,3
2052,Misc,SomeBaby,4,C:\Users\shera\Pictures\2018\180119-Florida-Trip-Zak\180120-Florida-Trip_210142.JPG,2018-01-20 21:01:42,21.0,Night,4,DSC-RX100M4,1,24.0,2.0,0.0,0.0,0.20017295602667798,1.696,2.322,9.0,-4.982,Indoor,3
2053,Misc,SomeBaby,4,C:\Users\shera\Pictures\2018\180119-Florida-Trip-Zak\180120-Florida-Trip_210147.JPG,2018-01-20 21:01:47,21.0,Night,4,DSC-RX100M4,1,24.0,2.0,0.0,0.0,0.20017295602667798,1.696,3.0,8.0,-3.304,Indoor,3
2054,Misc,SomeBaby,4,C:\Users\shera\Pictures\2018\180119-Florida-Trip-Zak\180120-Florida-Trip_210625.JPG,2018-01-20 21:06:25,21.0,Night,4,DSC-RX100M4,1,24.0,2.0,0.0,0.0,0.20017295602667798,1.696,3.0,8.0,-3.304,Indoor,3
2055,Misc,SomeBaby,4,C:\Users\shera\Pictures\2018\180119-Florida-Trip-Zak\180120-Florida-Trip_210630.JPG,2018-01-20 21:06:30,21.0,Night,4,DSC-RX100M4,1,24.0,2.0,0.0,0.0,0.20017295602667798,1.696,3.0,8.322,-3.626,Indoor,3
2056,Misc,SomeBaby,4,C:\Users\shera\Pictures\2018\180119-Florida-Trip-Zak\180120-Florida-Trip_210641.jpg,2018-01-20 21:06:41,21.0,Night,4,Pixel XL,2,26.0,2.0,0.0,0.0,1.176591940823047,2.0,3.907,8.961,-3.054,Indoor,3
2057,Misc,SomeBaby,4,C:\Users\shera\Pictures\2018\180119-Florida-Trip-Zak\180120-Florida-Trip_210643.jpg,2018-01-20 21:06:44,21.0,Night,4,Pixel XL,2,26.0,2.0,0.0,0.0,1.176591940823047,2.0,3.907,8.961,-3.054,Indoor,3
2058,Misc,SomeBaby,4,C:\Users\shera\Pictures\2018\180119-Florida-Trip-Zak\180120-Florida-Trip_211153.JPG,2018-01-20 21:11:53,21.0,Night,4,DSC-RX100M4,1,24.0,2.0,0.0,0.0,0.20017295602667798,1.696,3.0,8.0,-3.304,Indoor,3
2059,Misc,SomeBaby,4,C:\Users\shera\Pictures\2018\180119-Florida-Trip-Zak\180120-Florida-Trip_212414.JPG,2018-01-20 21:24:14,21.0,Night,4,DSC-RX100M4,1,24.0,2.0,0.0,0.0,0.20017295602667798,1.696,3.322,8.0,-2.982,Indoor,3
2060,Misc,SomeBaby,4,C:\Users\shera\Pictures\2018\180119-Florida-Trip-Zak\180120-Florida-Trip_212417.JPG,2018-01-20 21:24:17,21.0,Night,4,DSC-RX100M4,1,24.0,2.0,0.0,0.0,0.20017295602667798,1.696,3.322,8.0,-2.982,Indoor,3
2061,Misc,SomeBaby,4,C:\Users\shera\Pictures\2018\180119-Florida-Trip-Zak\180120-Florida-Trip_212425.JPG,2018-01-20 21:24:25,21.0,Night,4,DSC-RX100M4,1,24.0,2.0,0.0,0.0,0.20017295602667798,1.696,3.0,9.0,-4.304,Indoor,3
2062,Misc,SomeBaby,4,C:\Users\shera\Pictures\2018\180119-Florida-Trip-Zak\180120-Florida-Trip_212430.JPG,2018-01-20 21:24:30,21.0,Night,4,DSC-RX100M4,1,24.0,2.0,0.0,0.0,0.20017295602667798,1.696,3.322,8.0,-2.982,Indoor,3
2063,Misc,SomeBaby,4,C:\Users\shera\Pictures\2018\180119-Florida-Trip-Zak\180120-Florida-Trip_213127.jpg,2018-01-20 21:31:27,21.0,Night,4,Pixel XL,2,26.0,2.0,0.0,0.0,1.176591940823047,2.0,4.099,8.471,-2.372,Indoor,3
2064,Misc,SomeBaby,4,C:\Users\shera\Pictures\2018\180119-Florida-Trip-Zak\180120-Florida-Trip_214030.JPG,2018-01-20 21:40:30,21.0,Night,4,DSC-RX100M4,1,35.0,2.0,0.0,0.0,0.3136680424050545,2.971,2.322,9.644,-4.351,Indoor,3
2065,Misc,SomeBaby,4,C:\Users\shera\Pictures\2018\180119-Florida-Trip-Zak\180120-Florida-Trip_214031.JPG,2018-01-20 21:40:31,21.0,Night,4,DSC-RX100M4,1,35.0,2.0,0.0,0.0,0.3136680424050545,2.971,2.0,9.0,-4.029,Indoor,3
2066,Misc,SomeBaby,4,C:\Users\shera\Pictures\2018\180119-Florida-Trip-Zak\180120-Florida-Trip_214034.JPG,2018-01-20 21:40:34,21.0,Night,4,DSC-RX100M4,1,35.0,2.0,0.0,0.0,0.3136680424050545,2.971,2.0,9.0,-4.029,Indoor,3
2067,Misc,SomeBaby,4,C:\Users\shera\Pictures\2018\180119-Florida-Trip-Zak\180120-Florida-Trip_214047.JPG,2018-01-20 21:40:47,21.0,Night,4,DSC-RX100M4,1,41.0,2.0,0.0,1.0,0.31585823780365446,2.971,4.907,8.322,-0.444,Flash,2
2068,Misc,SomeBaby,4,C:\Users\shera\Pictures\2018\180119-Florida-Trip-Zak\180120-Florida-Trip_214844.JPG,2018-01-20 21:48:44,21.0,Night,4,DSC-RX100M4,1,24.0,2.0,0.0,0.0,0.20017295602667798,1.696,3.0,8.644,-3.948,Indoor,3
2069,Misc,SomeBaby,4,C:\Users\shera\Pictures\2018\180119-Florida-Trip-Zak\180120-Florida-Trip_214856.jpg,2018-01-20 21:48:56,21.0,Night,4,Pixel XL,2,26.0,2.0,0.0,0.0,1.176591940823047,2.0,3.907,9.773,-3.866,Indoor,3
2070,Misc,SomeBaby,4,C:\Users\shera\Pictures\2018\180119-Florida-Trip-Zak\180120-Florida-Trip_220529.jpg,2018-01-20 22:05:29,22.0,Night,4,Pixel XL,2,26.0,2.0,0.0,0.0,1.176591940823047,2.0,3.907,9.388,-3.481,Indoor,3
2071,Misc,SomeBaby,4,C:\Users\shera\Pictures\2018\180119-Florida-Trip-Zak\180120-Florida-Trip_222929.JPG,2018-01-20 22:29:29,22.0,Night,4,DSC-RX100M4,1,24.0,2.0,0.0,0.0,0.20017295602667798,1.696,3.0,9.0,-4.304,Indoor,3
2072,Misc,SomeBaby,4,C:\Users\shera\Pictures\2018\180119-Florida-Trip-Zak\180120-Florida-Trip_222933.JPG,2018-01-20 22:29:33,22.0,Night,4,DSC-RX100M4,1,24.0,2.0,0.0,0.0,0.20017295602667798,1.696,2.322,9.0,-4.982,Indoor,3
2073,Misc,SomeBaby,4,C:\Users\shera\Pictures\2018\180119-Florida-Trip-Zak\180120-Florida-Trip_223003.JPG,2018-01-20 22:30:03,22.0,Night,4,DSC-RX100M4,1,70.0,2.0,0.0,0.0,0.3050487912375281,2.971,3.0,9.0,-3.029,Indoor,3
2074,Misc,SomeBaby,4,C:\Users\shera\Pictures\2018\180119-Florida-Trip-Zak\180120-Florida-Trip_223049.JPG,2018-01-20 22:30:49,22.0,Night,4,DSC-RX100M4,1,24.0,2.0,0.0,0.0,0.20017295602667798,1.696,3.0,8.644,-3.948,Indoor,3
2075,Misc,SomeBaby,4,C:\Users\shera\Pictures\2018\180119-Florida-Trip-Zak\180120-Florida-Trip_223059.jpg,2018-01-20 22:30:59,22.0,Night,4,Pixel XL,2,26.0,2.0,0.0,0.0,1.176591940823047,2.0,3.907,9.773,-3.866,Indoor,3
2076,Misc,SomeBaby,4,C:\Users\shera\Pictures\2018\180119-Florida-Trip-Zak\180120-Florida-Trip_231457.JPG,2018-01-20 23:14:57,23.0,Night,4,DSC-RX100M4,1,24.0,2.0,0.0,0.0,0.20017295602667798,1.696,4.907,7.322,-0.719,Indoor,3
2077,Misc,SomeBaby,4,C:\Users\shera\Pictures\2018\180119-Florida-Trip-Zak\180120-Florida-Trip_231510.JPG,2018-01-20 23:15:10,23.0,Night,4,DSC-RX100M4,1,24.0,2.0,0.0,1.0,0.20017295602667798,1.696,4.907,7.322,-0.719,Flash,2
2078,SomeBaby,SomeBaby,4,C:\Users\shera\Pictures\2018\180119-Florida-Trip-Zak\180121-Florida-Trip_113302.jpg,2018-01-21 11:33:02,11.0,Daytime,0,Pixel XL,2,26.0,2.0,0.0,0.0,1.176591940823047,2.0,10.544,4.0,8.544,Weak Sun,5
2079,SomeBaby,SomeBaby,4,C:\Users\shera\Pictures\2018\180119-Florida-Trip-Zak\180121-Florida-Trip_113304.jpg,2018-01-21 11:33:04,11.0,Daytime,0,Pixel XL,2,26.0,2.0,0.0,0.0,1.176591940823047,2.0,10.44,4.029,8.411,Weak Sun,5
2080,SomeBaby,SomeBaby,4,C:\Users\shera\Pictures\2018\180119-Florida-Trip-Zak\180121-Florida-Trip_113307.jpg,2018-01-21 11:33:07,11.0,Daytime,0,Pixel XL,2,26.0,2.0,0.0,0.0,1.176591940823047,2.0,10.381,4.0,8.381,Weak Sun,5
2081,SomeBaby,SomeBaby,4,C:\Users\shera\Pictures\2018\180119-Florida-Trip-Zak\180121-Florida-Trip_113320.jpg,2018-01-21 11:33:20,11.0,Daytime,0,Pixel XL,2,26.0,2.0,0.0,0.0,1.176591940823047,2.0,10.727,4.0,8.727,Weak Sun,5
2082,SomeBaby,SomeBaby,4,C:\Users\shera\Pictures\2018\180119-Florida-Trip-Zak\180121-Florida-Trip_113323.jpg,2018-01-21 11:33:23,11.0,Daytime,0,Pixel XL,2,26.0,2.0,0.0,0.0,1.176591940823047,2.0,10.777,4.029,8.748,Weak Sun,5
2083,SomeBaby,SomeBaby,4,C:\Users\shera\Pictures\2018\180119-Florida-Trip-Zak\180121-Florida-Trip_113330.jpg,2018-01-21 11:33:30,11.0,Daytime,0,Pixel XL,2,26.0,2.0,0.0,0.0,1.176591940823047,2.0,10.48,4.029,8.451,Weak Sun,5
2084,SomeBaby,SomeBaby,4,C:\Users\shera\Pictures\2018\180119-Florida-Trip-Zak\180121-Florida-Trip_113335.jpg,2018-01-21 11:33:35,11.0,Daytime,0,Pixel XL,2,26.0,2.0,0.0,0.0,1.176591940823047,2.0,10.44,4.029,8.411,Weak Sun,5
2085,SomeBaby,SomeBaby,4,C:\Users\shera\Pictures\2018\180119-Florida-Trip-Zak\180121-Florida-Trip_113343.jpg,2018-01-21 11:33:43,11.0,Daytime,0,Pixel XL,2,26.0,2.0,0.0,0.0,1.176591940823047,2.0,10.501,4.0,8.501,Weak Sun,5
2086,SomeBaby,SomeBaby,4,C:\Users\shera\Pictures\2018\180119-Florida-Trip-Zak\180121-Florida-Trip_113345.jpg,2018-01-21 11:33:45,11.0,Daytime,0,Pixel XL,2,26.0,2.0,0.0,0.0,1.176591940823047,2.0,10.61,4.0,8.61,Weak Sun,5
2087,SomeBaby,SomeBaby,4,C:\Users\shera\Pictures\2018\180119-Florida-Trip-Zak\180121-Florida-Trip_113348.jpg,2018-01-21 11:33:48,11.0,Daytime,0,Pixel XL,2,26.0,2.0,0.0,0.0,1.176591940823047,2.0,10.501,4.0,8.501,Weak Sun,5
2088,SomeBaby,SomeBaby,4,C:\Users\shera\Pictures\2018\180119-Florida-Trip-Zak\180121-Florida-Trip_113353.jpg,2018-01-21 11:33:53,11.0,Daytime,0,Pixel XL,2,26.0,2.0,0.0,0.0,1.176591940823047,2.0,10.04,4.0,8.04,Weak Sun,5
2089,SomeBaby,SomeBaby,4,C:\Users\shera\Pictures\2018\180119-Florida-Trip-Zak\180121-Florida-Trip_113356.jpg,2018-01-21 11:33:56,11.0,Daytime,0,Pixel XL,2,26.0,2.0,0.0,0.0,1.176591940823047,2.0,9.995,4.0,7.995,Weak Sun,5
2090,SomeBaby,SomeBaby,4,C:\Users\shera\Pictures\2018\180119-Florida-Trip-Zak\180121-Florida-Trip_113415.jpg,2018-01-21 11:34:15,11.0,Daytime,0,Pixel XL,2,26.0,2.0,0.0,0.0,1.176591940823047,2.0,10.909,4.029,8.88,Weak Sun,5
2091,SomeBaby,SomeBaby,4,C:\Users\shera\Pictures\2018\180119-Florida-Trip-Zak\180121-Florida-Trip_113416.jpg,2018-01-21 11:34:16,11.0,Daytime,0,Pixel XL,2,26.0,2.0,0.0,0.0,1.176591940823047,2.0,11.183,4.029,9.154,Strong Sun,4
2092,SomeBaby,SomeBaby,4,C:\Users\shera\Pictures\2018\180119-Florida-Trip-Zak\180121-Florida-Trip_113427.jpg,2018-01-21 11:34:27,11.0,Daytime,0,Pixel XL,2,26.0,2.0,0.0,0.0,1.176591940823047,2.0,11.324,4.0,9.324,Strong Sun,4
2093,SomeBaby,SomeBaby,4,C:\Users\shera\Pictures\2018\180119-Florida-Trip-Zak\180121-Florida-Trip_114202.jpg,2018-01-21 11:42:02,11.0,Daytime,0,Pixel XL,2,26.0,2.0,0.0,0.0,1.176591940823047,2.0,11.703,4.422,9.281,Strong Sun,4
2094,SomeBaby,SomeBaby,4,C:\Users\shera\Pictures\2018\180119-Florida-Trip-Zak\180121-Florida-Trip_114203.jpg,2018-01-21 11:42:03,11.0,Daytime,0,Pixel XL,2,26.0,2.0,0.0,0.0,1.176591940823047,2.0,11.855,4.138,9.717,Strong Sun,4
2095,SomeBaby,SomeBaby,4,C:\Users\shera\Pictures\2018\180119-Florida-Trip-Zak\180121-Florida-Trip_114209.jpg,2018-01-21 11:42:09,11.0,Daytime,0,Pixel XL,2,26.0,2.0,0.0,0.0,1.176591940823047,2.0,11.966,4.057,9.909,Strong Sun,4
2096,SomeBaby,SomeBaby,4,C:\Users\shera\Pictures\2018\180119-Florida-Trip-Zak\180121-Florida-Trip_114211.jpg,2018-01-21 11:42:11,11.0,Daytime,0,Pixel XL,2,26.0,2.0,0.0,0.0,1.176591940823047,2.0,11.802,4.057,9.745,Strong Sun,4
2097,SomeBaby,SomeBaby,4,C:\Users\shera\Pictures\2018\180119-Florida-Trip-Zak\180121-Florida-Trip_114213.jpg,2018-01-21 11:42:13,11.0,Daytime,0,Pixel XL,2,26.0,2.0,0.0,0.0,1.176591940823047,2.0,11.909,4.029,9.88,Strong Sun,4
2098,SomeBaby,SomeBaby,4,C:\Users\shera\Pictures\2018\180119-Florida-Trip-Zak\180121-Florida-Trip_114337.jpg,2018-01-21 11:43:37,11.0,Daytime,0,Pixel XL,2,26.0,2.0,0.0,0.0,1.176591940823047,2.0,11.217,4.029,9.188,Strong Sun,4
2099,SomeBaby,SomeBaby,4,C:\Users\shera\Pictures\2018\180119-Florida-Trip-Zak\180121-Florida-Trip_114340.jpg,2018-01-21 11:43:40,11.0,Daytime,0,Pixel XL,2,26.0,2.0,0.0,0.0,1.176591940823047,2.0,11.252,4.029,9.223,Strong Sun,4
2100,SomeBaby,SomeBaby,4,C:\Users\shera\Pictures\2018\180119-Florida-Trip-Zak\180121-Florida-Trip_114343.jpg,2018-01-21 11:43:43,11.0,Daytime,0,Pixel XL,2,26.0,2.0,0.0,0.0,1.176591940823047,2.0,11.44,4.189,9.251,Strong Sun,4
2101,AllBaby,SomeBaby,4,C:\Users\shera\Pictures\2018\180119-Florida-Trip-Zak\180121-Florida-Trip_115658.JPG,2018-01-21 11:56:58,11.0,Daytime,0,DSC-RX100M4,1,70.0,2.0,0.0,0.0,0.3050487912375281,2.971,5.907,7.0,1.878,Dusk,1
2102,AllBaby,SomeBaby,4,C:\Users\shera\Pictures\2018\180119-Florida-Trip-Zak\180121-Florida-Trip_115659.JPG,2018-01-21 11:56:59,11.0,Daytime,0,DSC-RX100M4,1,70.0,2.0,0.0,0.0,0.3050487912375281,2.971,5.907,7.0,1.878,Dusk,1
2103,AllBaby,SomeBaby,4,C:\Users\shera\Pictures\2018\180119-Florida-Trip-Zak\180121-Florida-Trip_115725.JPG,2018-01-21 11:57:25,11.0,Daytime,0,DSC-RX100M4,1,70.0,2.0,0.0,0.0,0.3050487912375281,2.971,5.907,7.0,1.878,Dusk,1
2104,AllBaby,SomeBaby,4,C:\Users\shera\Pictures\2018\180119-Florida-Trip-Zak\180121-Florida-Trip_115736.JPG,2018-01-21 11:57:36,11.0,Daytime,0,DSC-RX100M4,1,70.0,2.0,0.0,0.0,0.3050487912375281,2.971,6.322,7.0,2.293,Dusk,1
2105,AllBaby,SomeBaby,4,C:\Users\shera\Pictures\2018\180119-Florida-Trip-Zak\180121-Florida-Trip_115743.JPG,2018-01-21 11:57:43,11.0,Daytime,0,DSC-RX100M4,1,70.0,2.0,0.7,0.0,0.3050487912375281,2.971,6.966,8.322,1.615,Dusk,1
2106,AllBaby,SomeBaby,4,C:\Users\shera\Pictures\2018\180119-Florida-Trip-Zak\180121-Florida-Trip_115759.JPG,2018-01-21 11:57:59,11.0,Daytime,0,DSC-RX100M4,1,70.0,2.0,0.7,0.0,0.3050487912375281,2.971,6.966,9.322,0.615,Dusk,1
2107,AllBaby,SomeBaby,4,C:\Users\shera\Pictures\2018\180119-Florida-Trip-Zak\180121-Florida-Trip_115800.JPG,2018-01-21 11:58:00,11.0,Daytime,0,DSC-RX100M4,1,70.0,2.0,0.7,0.0,0.3050487912375281,2.971,6.966,9.0,0.937,Dusk,1
2108,AllBaby,SomeBaby,4,C:\Users\shera\Pictures\2018\180119-Florida-Trip-Zak\180121-Florida-Trip_115824.JPG,2018-01-21 11:58:24,11.0,Daytime,0,DSC-RX100M4,1,70.0,2.0,0.7,0.0,0.3050487912375281,2.971,6.966,9.322,0.615,Dusk,1
2109,AllBaby,SomeBaby,4,C:\Users\shera\Pictures\2018\180119-Florida-Trip-Zak\180121-Florida-Trip_115832.JPG,2018-01-21 11:58:32,11.0,Daytime,0,DSC-RX100M4,1,70.0,2.0,0.7,0.0,0.3050487912375281,2.971,6.966,8.322,1.615,Dusk,1
2110,AllBaby,SomeBaby,4,C:\Users\shera\Pictures\2018\180119-Florida-Trip-Zak\180121-Florida-Trip_115905.JPG,2018-01-21 11:59:05,11.0,Daytime,0,DSC-RX100M4,1,70.0,2.0,0.7,0.0,0.3050487912375281,2.971,6.966,8.322,1.615,Dusk,1
2111,AllBaby,SomeBaby,4,C:\Users\shera\Pictures\2018\180119-Florida-Trip-Zak\180121-Florida-Trip_115916.JPG,2018-01-21 11:59:16,11.0,Daytime,0,DSC-RX100M4,1,70.0,2.0,0.7,0.0,0.3050487912375281,2.971,6.966,7.678,2.259,Dusk,1
2112,AllBaby,SomeBaby,4,C:\Users\shera\Pictures\2018\180119-Florida-Trip-Zak\180121-Florida-Trip_115924.JPG,2018-01-21 11:59:24,11.0,Daytime,0,DSC-RX100M4,1,70.0,2.0,0.7,0.0,0.3050487912375281,2.971,5.907,8.0,0.878,Dusk,1
2113,AllBaby,SomeBaby,4,C:\Users\shera\Pictures\2018\180119-Florida-Trip-Zak\180121-Florida-Trip_120000.JPG,2018-01-21 12:00:00,12.0,Daytime,0,DSC-RX100M4,1,70.0,2.0,0.7,0.0,0.3050487912375281,2.971,6.966,7.678,2.259,Dusk,1
2114,AllBaby,SomeBaby,4,C:\Users\shera\Pictures\2018\180119-Florida-Trip-Zak\180121-Florida-Trip_120008.JPG,2018-01-21 12:00:08,12.0,Daytime,0,DSC-RX100M4,1,70.0,2.0,0.7,0.0,0.3050487912375281,2.971,6.966,8.322,1.615,Dusk,1
2115,AllBaby,SomeBaby,4,C:\Users\shera\Pictures\2018\180119-Florida-Trip-Zak\180121-Florida-Trip_120012.JPG,2018-01-21 12:00:12,12.0,Daytime,0,DSC-RX100M4,1,70.0,2.0,0.7,0.0,0.3050487912375281,2.971,6.966,8.322,1.615,Dusk,1
2116,AllBaby,SomeBaby,4,C:\Users\shera\Pictures\2018\180119-Florida-Trip-Zak\180121-Florida-Trip_123642.JPG,2018-01-21 12:36:42,12.0,Daytime,0,DSC-RX100M4,1,70.0,2.0,0.7,0.0,0.3050487912375281,2.971,6.966,8.0,1.937,Dusk,1
2117,AllBaby,SomeBaby,4,C:\Users\shera\Pictures\2018\180119-Florida-Trip-Zak\180121-Florida-Trip_123652.JPG,2018-01-21 12:36:52,12.0,Daytime,0,DSC-RX100M4,1,70.0,2.0,0.7,0.0,0.3050487912375281,2.971,6.966,9.0,0.937,Dusk,1
2118,AllBaby,SomeBaby,4,C:\Users\shera\Pictures\2018\180119-Florida-Trip-Zak\180121-Florida-Trip_123654.JPG,2018-01-21 12:36:54,12.0,Daytime,0,DSC-RX100M4,1,70.0,2.0,0.7,0.0,0.3050487912375281,2.971,6.966,9.0,0.937,Dusk,1
2119,AllBaby,SomeBaby,4,C:\Users\shera\Pictures\2018\180119-Florida-Trip-Zak\180121-Florida-Trip_123656.JPG,2018-01-21 12:36:56,12.0,Daytime,0,DSC-RX100M4,1,70.0,2.0,0.7,0.0,0.3050487912375281,2.971,6.966,8.644,1.293,Dusk,1
2120,AllBaby,SomeBaby,4,C:\Users\shera\Pictures\2018\180119-Florida-Trip-Zak\180121-Florida-Trip_123700.JPG,2018-01-21 12:37:00,12.0,Daytime,0,DSC-RX100M4,1,70.0,2.0,0.7,0.0,0.3050487912375281,2.971,6.966,9.0,0.937,Dusk,1
2121,AllBaby,SomeBaby,4,C:\Users\shera\Pictures\2018\180119-Florida-Trip-Zak\180121-Florida-Trip_123704.JPG,2018-01-21 12:37:04,12.0,Daytime,0,DSC-RX100M4,1,70.0,2.0,0.7,0.0,0.3050487912375281,2.971,6.966,8.644,1.293,Dusk,1
2122,AllBaby,SomeBaby,4,C:\Users\shera\Pictures\2018\180119-Florida-Trip-Zak\180121-Florida-Trip_123707.JPG,2018-01-21 12:37:07,12.0,Daytime,0,DSC-RX100M4,1,70.0,2.0,0.7,0.0,0.3050487912375281,2.971,6.966,9.0,0.937,Dusk,1
2123,AllBaby,SomeBaby,4,C:\Users\shera\Pictures\2018\180119-Florida-Trip-Zak\180121-Florida-Trip_123717.JPG,2018-01-21 12:37:17,12.0,Daytime,0,DSC-RX100M4,1,70.0,2.0,0.7,0.0,0.3050487912375281,2.971,6.966,8.0,1.937,Dusk,1
2124,AllBaby,SomeBaby,4,C:\Users\shera\Pictures\2018\180119-Florida-Trip-Zak\180121-Florida-Trip_123722.JPG,2018-01-21 12:37:22,12.0,Daytime,0,DSC-RX100M4,1,70.0,2.0,0.7,0.0,0.3050487912375281,2.971,6.966,8.644,1.293,Dusk,1
2125,AllBaby,SomeBaby,4,C:\Users\shera\Pictures\2018\180119-Florida-Trip-Zak\180121-Florida-Trip_123726.JPG,2018-01-21 12:37:26,12.0,Daytime,0,DSC-RX100M4,1,70.0,2.0,0.7,0.0,0.3050487912375281,2.971,6.966,9.0,0.937,Dusk,1
2126,AllBaby,SomeBaby,4,C:\Users\shera\Pictures\2018\180119-Florida-Trip-Zak\180121-Florida-Trip_123736.JPG,2018-01-21 12:37:36,12.0,Daytime,0,DSC-RX100M4,1,70.0,2.0,0.7,0.0,0.3050487912375281,2.971,6.966,9.0,0.937,Dusk,1
2127,AllBaby,SomeBaby,4,C:\Users\shera\Pictures\2018\180119-Florida-Trip-Zak\180121-Florida-Trip_123737.JPG,2018-01-21 12:37:37,12.0,Daytime,0,DSC-RX100M4,1,70.0,2.0,0.7,0.0,0.3050487912375281,2.971,6.966,8.322,1.615,Dusk,1
2128,AllBaby,SomeBaby,4,C:\Users\shera\Pictures\2018\180119-Florida-Trip-Zak\180121-Florida-Trip_123739.JPG,2018-01-21 12:37:39,12.0,Daytime,0,DSC-RX100M4,1,70.0,2.0,0.7,0.0,0.3050487912375281,2.971,6.966,8.644,1.293,Dusk,1
2129,AllBaby,SomeBaby,4,C:\Users\shera\Pictures\2018\180119-Florida-Trip-Zak\180121-Florida-Trip_123741.JPG,2018-01-21 12:37:41,12.0,Daytime,0,DSC-RX100M4,1,70.0,2.0,0.7,0.0,0.3050487912375281,2.971,6.966,8.644,1.293,Dusk,1
2130,AllBaby,SomeBaby,4,C:\Users\shera\Pictures\2018\180119-Florida-Trip-Zak\180121-Florida-Trip_123744.JPG,2018-01-21 12:37:44,12.0,Daytime,0,DSC-RX100M4,1,70.0,2.0,0.7,0.0,0.3050487912375281,2.971,6.966,8.644,1.293,Dusk,1
2131,AllBaby,SomeBaby,4,C:\Users\shera\Pictures\2018\180119-Florida-Trip-Zak\180121-Florida-Trip_123745.JPG,2018-01-21 12:37:45,12.0,Daytime,0,DSC-RX100M4,1,70.0,2.0,0.7,0.0,0.3050487912375281,2.971,6.966,8.322,1.615,Dusk,1
2132,AllBaby,SomeBaby,4,C:\Users\shera\Pictures\2018\180119-Florida-Trip-Zak\180121-Florida-Trip_123805.JPG,2018-01-21 12:38:05,12.0,Daytime,0,DSC-RX100M4,1,70.0,2.0,0.7,1.0,0.3050487912375281,2.971,6.966,7.322,2.615,Flash,2
2133,SomeBaby,SomeBaby,4,C:\Users\shera\Pictures\2018\180119-Florida-Trip-Zak\180121-Florida-Trip_125749.jpg,2018-01-21 12:57:49,12.0,Daytime,0,Pixel XL,2,26.0,2.0,0.0,0.0,1.176591940823047,2.0,11.909,4.029,9.88,Strong Sun,4
2134,SomeBaby,SomeBaby,4,C:\Users\shera\Pictures\2018\180119-Florida-Trip-Zak\180121-Florida-Trip_125754.jpg,2018-01-21 12:57:54,12.0,Daytime,0,Pixel XL,2,26.0,2.0,0.0,0.0,1.176591940823047,2.0,12.703,4.084,10.619,Strong Sun,4
2135,AllBaby,SomeBaby,4,C:\Users\shera\Pictures\2018\180119-Florida-Trip-Zak\180121-Florida-Trip_131702.jpg,2018-01-21 13:17:02,13.0,Daytime,0,Pixel XL,2,26.0,2.0,0.0,0.0,1.176591940823047,2.0,6.906,5.014,3.892,Dusk,1
2136,AllBaby,SomeBaby,4,C:\Users\shera\Pictures\2018\180119-Florida-Trip-Zak\180121-Florida-Trip_131706.jpg,2018-01-21 13:17:06,13.0,Daytime,0,Pixel XL,2,26.0,2.0,0.0,0.0,1.176591940823047,2.0,6.906,5.227,3.679,Dusk,1
2137,SomeBaby,SomeBaby,4,C:\Users\shera\Pictures\2018\180119-Florida-Trip-Zak\180121-Florida-Trip_131712.jpg,2018-01-21 13:17:12,13.0,Daytime,0,Pixel XL,2,26.0,2.0,0.0,0.0,1.176591940823047,2.0,11.909,4.31,9.599,Strong Sun,4
2138,AllBaby,SomeBaby,4,C:\Users\shera\Pictures\2018\180119-Florida-Trip-Zak\180121-Florida-Trip_131737.jpg,2018-01-21 13:17:37,13.0,Daytime,0,Pixel XL,2,26.0,2.0,0.0,0.0,1.176591940823047,2.0,6.906,4.163,4.743,Dusk,1
2139,AllBaby,SomeBaby,4,C:\Users\shera\Pictures\2018\180119-Florida-Trip-Zak\180121-Florida-Trip_131744.jpg,2018-01-21 13:17:44,13.0,Daytime,0,Pixel XL,2,26.0,2.0,0.0,0.0,1.176591940823047,2.0,8.074,4.0,6.074,Weak Sun,5
2140,SomeBaby,SomeBaby,4,C:\Users\shera\Pictures\2018\180119-Florida-Trip-Zak\180121-Florida-Trip_140456.jpg,2018-01-21 14:04:56,14.0,Daytime,0,Pixel XL,2,26.0,2.0,0.0,0.0,1.176591940823047,2.0,10.44,4.029,8.411,Weak Sun,5
